id,supplier_code,supplier_stock_level,supplier_backorder_eta,MSKU,ASIN,UPC,MPN,supplier_map_price,adjusted_supplier_unit_price,supplier_unit_price,supplier_pack_size,supplier_sold_by_increments,supplier_case_size,supplier_notes,supplier_item_description,supplier_unit_shipping_weight_in_pounds,supplier_status_code,misc1,misc2,misc3,misc4,misc5,supplier_sku,supplier_upcharge_pct,supplier_backorder_qty,brand,MSRP,updated_at,supplier_id,uploaded_at,case_upc,category_code,shelf_life
678715,ID1,55,NULL,NULL,NULL,00078915045744,NULL,NULL,3.64,43.68,1,12,48,12CT,"Progressive Colander Mini Collapse Cdu 12pcs",NULL,NULL,NULL,NULL,NULL,NULL,NULL,105244,NULL,NULL,"Progressive Int",4.99,"2020-03-11 12:26:34.657176",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678716,ID1,288,NULL,NULL,NULL,00721110290036,NULL,NULL,2.81,33.72,1,12,12,3CT,"P&B WOOD GLASS MARKERS S/3 3CT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,105260,NULL,NULL,"Parker & Bailey",5.49,"2020-03-11 12:26:34.657239",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678717,ID1,13,NULL,NULL,NULL,00792850894396,NULL,NULL,5.62,11.24,1,2,24,.12Z,"BURTS LIPSTICK #512 FUSHIA FLOOD .12Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,105279,NULL,NULL,"Burt's Bees",8.99,"2020-03-11 12:26:34.657304",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678718,ID1,5,NULL,NULL,NULL,00792850894402,NULL,NULL,5.62,11.24,1,2,24,.12Z,"BURTS LIPSTICK #510 ICED IRIS .12Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,105287,NULL,NULL,"Burt's Bees",8.99,"2020-03-11 12:26:34.657367",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678719,ID1,25,NULL,NULL,NULL,00792850894389,NULL,NULL,5.62,11.24,1,2,24,.12Z,"BURTS LIPSTICK #514 BURNING BERRY  12Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,105341,NULL,NULL,"Burt's Bees",8.99,"2020-03-11 12:26:34.657433",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678720,ID1,0,NULL,NULL,NULL,00710320550412,NULL,NULL,7.41,7.41,1,1,36,1CT,"Salon Royale IV Garden Flag 13"x18.5" Impressions",NULL,NULL,NULL,NULL,NULL,NULL,NULL,105368,NULL,NULL,"Breeze Decor",12.99,"2020-03-11 12:26:34.657497",30,"2020-06-22 03:51:19.085215",NULL,NULL,NULL
678721,ID1,16,NULL,NULL,NULL,00680920003291,NULL,NULL,3.06,24.48,1,8,8,EA,"SMASH DOUBLE SNACK BOX - STORES MORE SNACKS",NULL,NULL,NULL,NULL,NULL,NULL,NULL,105392,NULL,NULL,Smash,5.99,"2020-03-11 12:26:34.657561",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678722,ID1,2094,NULL,NULL,NULL,00680920003338,NULL,NULL,2.44,29.28,1,12,12,1CT,"Smash Cookie Mover - Don't Crumble a Cookie Again, Protective Mover",NULL,NULL,NULL,NULL,NULL,NULL,NULL,105406,NULL,NULL,Smash,4.79,"2020-03-11 12:26:34.657626",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678723,ID1,317,NULL,NULL,NULL,00072838310330,NULL,NULL,2.36,7.08,1,3,144,2PK,"PILOT PEN G2 RED FINE 2PK",NULL,NULL,NULL,NULL,NULL,NULL,NULL,105422,NULL,NULL,Pilot,4.79,"2020-03-11 12:26:34.657690",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678724,ID1,72,NULL,NULL,NULL,00680920003512,NULL,NULL,7.49,44.94,1,6,6,EA,"SMASH ONLINE PACK LIME  4 PIECE LUNCH PACK",NULL,NULL,NULL,NULL,NULL,NULL,NULL,105430,NULL,NULL,Smash,12.99,"2020-03-11 12:26:34.657761",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678725,ID1,30,NULL,NULL,NULL,00680920003505,NULL,NULL,7.49,44.94,1,6,6,EA,"SMASH ONLINE PACK BLUE 4 PC LUNCH PACK",NULL,NULL,NULL,NULL,NULL,NULL,NULL,105449,NULL,NULL,Smash,12.99,"2020-03-11 12:26:34.657836",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678726,ID1,114,NULL,NULL,NULL,00792850894433,NULL,NULL,5.62,11.24,1,2,24,.12Z,"BURTS LIPSTICK #511 MAGENTA RUSH 12Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,105457,NULL,NULL,"Burt's Bees",8.99,"2020-03-11 12:26:34.657900",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678727,ID1,22,NULL,NULL,NULL,00792850894464,NULL,NULL,5.62,11.24,1,2,24,.12Z,"BURTS LIPSTICK #532 RUSSET RIVER 12Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,105465,NULL,NULL,"Burt's Bees",8.99,"2020-03-11 12:26:34.657964",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678728,ID1,52,NULL,NULL,NULL,00680920003178,NULL,NULL,6.19,24.76,1,4,4,EA,"SMASH MINI RUBBISH FREE LUNCH BOX",NULL,NULL,NULL,NULL,NULL,NULL,NULL,105473,NULL,NULL,Smash,10.99,"2020-03-11 12:26:34.658028",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678729,ID1,42,NULL,NULL,NULL,00680920003253,NULL,NULL,4.81,28.86,1,6,6,EA,"SMASH MINI MEAL PLATE",NULL,NULL,NULL,NULL,NULL,NULL,NULL,105481,NULL,NULL,Smash,8.99,"2020-03-11 12:26:34.658093",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678730,ID1,9,NULL,NULL,NULL,00680920003185,NULL,NULL,4.31,25.86,1,6,6,EA,"SMASH SUPER SIZE LUNCH BOX 1 WITH ATTACHED LID",NULL,NULL,NULL,NULL,NULL,NULL,NULL,105511,NULL,NULL,Smash,7.99,"2020-03-11 12:26:34.658157",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678731,ID1,0,NULL,NULL,NULL,00792850894426,NULL,NULL,5.62,11.24,1,2,24,12Z,"BURTS LIPSTICK #530 LILY LAKE 12Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,105521,NULL,NULL,"Burt's Bees",8.99,"2020-03-11 12:26:34.658221",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678732,ID1,12,NULL,NULL,NULL,00792850894471,NULL,NULL,5.62,11.24,1,2,24,.12Z,"BURTS LIPSTICK #520 SCARLET SOAKED .12Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,105538,NULL,NULL,"Burt's Bees",8.99,"2020-03-11 12:26:34.658319",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678733,ID1,1914,NULL,NULL,NULL,00680920003345,NULL,NULL,2.44,29.28,1,12,12,1CT,"Smash Cookie Mover",NULL,NULL,NULL,NULL,NULL,NULL,NULL,105546,NULL,NULL,Smash,4.79,"2020-03-11 12:26:34.658397",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678734,ID1,24,NULL,NULL,NULL,00680920003192,NULL,NULL,5.56,22.24,1,4,4,EA,"SMASH SALAD BOX - BRING YOUR SALAD AND DRESSING SAFELY",NULL,NULL,NULL,NULL,NULL,NULL,NULL,105554,NULL,NULL,Smash,9.99,"2020-03-11 12:26:34.658462",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678735,ID1,346,NULL,NULL,NULL,00792850894457,NULL,NULL,5.62,11.24,1,2,24,12Z,"BURTS LIPSTICK #521 RUBY RIPPLE  12Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,105570,NULL,NULL,"Burt's Bees",8.99,"2020-03-11 12:26:34.658527",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678736,ID1,0,NULL,NULL,NULL,00710320583823,NULL,NULL,7.41,7.41,1,1,36,1CT,"US Blue Stripe Police Garden Flag",NULL,NULL,NULL,NULL,NULL,NULL,NULL,105589,NULL,NULL,"Breeze Decor",12.99,"2020-03-11 12:26:34.658594",30,"2020-06-25 16:25:15.784565",NULL,NULL,NULL
678737,ID1,40,NULL,NULL,NULL,00680920003550,NULL,NULL,9.44,37.76,1,4,4,EA,"SMASH BOX CORE W/INSULATED COVER",NULL,NULL,NULL,NULL,NULL,NULL,NULL,105600,NULL,NULL,Smash,16.99,"2020-03-11 12:26:34.658658",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678738,ID1,1,NULL,NULL,NULL,00792850894440,NULL,NULL,5.62,11.24,1,2,24,.12Z,"BURTS LIPSTICK #500 NILE NUDE .12Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,105619,NULL,NULL,"Burt's Bees",8.99,"2020-03-11 12:26:34.658722",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678739,ID1,12,NULL,NULL,NULL,00792850894495,NULL,NULL,5.62,11.24,1,2,24,.12Z,"BURTS LIPSTICK #523 SUNSET CRUISE 12Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,105627,NULL,NULL,"Burt's Bees",8.99,"2020-03-11 12:26:34.658787",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678740,ID1,114,NULL,NULL,NULL,00680920003321,NULL,NULL,4.36,34.88,1,8,8,1CT,"Smash Snack and Dip Container",NULL,NULL,NULL,NULL,NULL,NULL,NULL,105635,NULL,NULL,Smash,7.99,"2020-03-11 12:26:34.658854",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678741,ID1,32,NULL,NULL,NULL,00710320610536,NULL,NULL,7.41,7.41,1,1,36,1CT,"God Bless America Garden Flag 13.5"x18" Impressions",NULL,NULL,NULL,NULL,NULL,NULL,NULL,105643,NULL,NULL,"Breeze Decor",12.99,"2020-03-11 12:26:34.658919",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678742,ID1,34,NULL,NULL,NULL,00710320500486,NULL,NULL,7.41,7.41,1,1,36,1CT,"Birds Springtime Garden Flag 13"x18.5" Impressions",NULL,NULL,NULL,NULL,NULL,NULL,NULL,105651,NULL,NULL,"Breeze Decor",12.99,"2020-03-11 12:26:34.658983",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678743,ID1,84,NULL,NULL,NULL,00680920003284,NULL,NULL,1.81,16.29,1,9,9,1CT,"Smash Snack Box",NULL,NULL,NULL,NULL,NULL,NULL,NULL,105686,NULL,NULL,Smash,3.49,"2020-03-11 12:26:34.659047",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678744,ID1,18,NULL,NULL,NULL,00680920003307,NULL,NULL,3.44,41.28,1,12,12,EA,"SMASH SNACK PODS - PAIRS",NULL,NULL,NULL,NULL,NULL,NULL,NULL,105708,NULL,NULL,Smash,5.99,"2020-03-11 12:26:34.659111",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678745,ID1,0,NULL,NULL,NULL,00710320500431,NULL,NULL,7.41,7.41,1,1,36,1CT,"Bless This Home Garden Flag 13"x18.5" Impressions",NULL,NULL,NULL,NULL,NULL,NULL,NULL,105724,NULL,NULL,"Breeze Decor",12.99,"2020-03-11 12:26:34.659174",30,"2020-06-22 03:51:19.085215",NULL,NULL,NULL
678746,ID1,0,NULL,NULL,NULL,00710320600735,NULL,NULL,7.41,7.41,1,1,36,1CT,"Rooster Garden Flag 13"x18.5" Impressions",NULL,NULL,NULL,NULL,NULL,NULL,NULL,105732,NULL,NULL,"Breeze Decor",12.99,"2020-03-11 12:26:34.659238",30,"2020-06-25 16:25:15.784565",NULL,NULL,NULL
678747,ID1,0,NULL,NULL,NULL,00710320601237,NULL,NULL,7.41,7.41,1,1,36,1CT,"Barnyard Friends Garden Flag",NULL,NULL,NULL,NULL,NULL,NULL,NULL,105740,NULL,NULL,"Breeze Decor",12.99,"2020-03-11 12:26:34.659302",30,"2020-06-25 16:25:15.784565",NULL,NULL,NULL
